lon,lat,time,EPV,H,O3,OMEGA,PHIS,PS,QI,QL,QV,RH,SLP,T,U,V
-110.625,21.5,2022-03-31,1.0197215e-07,5831.415,6.203153e-08,0.024637759,0.0,101465.23,1.2427336e-08,3.9488077e-07,0.0026474,0.6887207,101463.0,264.59387,21.436016,8.876438
-110.625,21.5,2022-04-30,1.2496912e-07,5823.829,6.367338e-08,-0.059479803,0.0,101371.33,5.9276317e-10,1.10274414e-07,0.0025720596,0.69628906,101369.61,264.18842,20.892365,8.467265
-110.625,21.5,2022-05-31,4.9090914e-08,5818.874,6.1541165e-08,-0.007542312,0.0,101367.52,7.543713e-08,1.8910505e-06,0.0027284622,0.79809576,101370.36,263.26175,22.188229,5.81966
-110.625,21.5,2022-06-30,2.0869284e-07,5832.85,6.076182e-08,0.03600961,0.0,101581.25,6.449409e-08,1.2181699e-06,0.0026397717,0.7778322,101584.69,263.20602,22.766876,4.867179
-110.625,21.5,2022-07-31,1.34729135e-08,5850.4937,5.9355227e-08,-0.043933123,0.0,101712.805,3.2812864e-11,9.651558e-09,0.0022688096,0.62769866,101715.55,264.08102,22.895939,2.0536635
-110.625,21.5,2022-08-31,3.3573713e-08,5829.7456,6.086474e-08,0.0014225245,0.0,101460.93,1.3322676e-12,5.520633e-10,0.0026245136,0.6914068,101464.21,264.31653,21.513138,2.155896
-110.625,22.0,2022-01-31,3.2022865e-07,5808.914,6.1955035e-08,-0.0032686293,0.0,101211.93,3.441237e-07,2.1003187e-05,0.0029392247,0.7629396,101214.336,264.49408,21.320919,13.368912
-110.625,22.0,2022-02-28,1.3852681e-07,5822.633,6.1355e-08,0.028507203,0.0,101390.29,7.2439434e-08,3.0761585e-06,0.0031023058,0.8024909,101392.88,264.56396,22.881796,11.000117
-110.625,22.0,2022-03-31,4.9818084e-08,5825.415,6.542213e-08,-0.012471616,0.0,101473.23,9.59335e-09,2.3498433e-07,0.0024299622,0.64941406,101474.0,264.34387,23.811016,9.263157
-110.625,22.0,2022-04-30,1.203125e-07,5816.829,6.531775e-08,-0.06509504,0.0,101379.33,4.62137e-11,1.731678e-08,0.0023412704,0.6347656,101377.61,264.16498,23.25174,8.07664
-110.625,22.0,2022-05-31,3.2210693e-08,5814.249,6.471348e-08,-0.050511062,0.0,101391.52,6.3027983e-09,1.9714935e-07,0.0027999878,0.7773438,101388.86,263.7969,24.102291,6.329426
-110.625,22.0,2022-06-30,7.910076e-08,5827.225,6.10092e-08,0.009276211,0.0,101597.25,4.307367e-08,1.3639219e-06,0.0028810513,0.8234865,101600.69,263.49118,24.985626,4.8662024
-110.625,22.0,2022-07-31,3.6523147e-08,5844.3687,5.973358e-08,-0.027453631,0.0,101736.805,2.7542413e-12,8.6674845e-10,0.002440471,0.6538217,101740.05,264.1943,25.427189,2.8545058
-110.625,22.0,2022-08-31,6.966246e-08,5823.6206,6.098116e-08,0.044635415,0.0,101484.93,0.0,0.0,0.0025539417,0.6752935,101483.21,264.16028,23.528763,2.9598587
-110.625,22.5,2022-01-31,2.4448593e-07,5801.664,6.151848e-08,-0.03476277,0.022201538,101195.93,8.251518e-07,3.7238002e-05,0.0034351354,0.9062501,101196.836,264.3144,22.492794,13.907974
-110.625,22.5,2022-02-28,4.655871e-08,5815.883,6.374152e-08,-0.004573852,0.022201538,101414.29,5.6170393e-08,2.0330772e-06,0.002999309,0.7856452,101415.38,264.43896,25.123983,11.921992
-110.625,22.5,2022-03-31,7.054001e-08,5817.54,6.732843e-08,-0.05855316,0.022201538,101473.23,2.1091182e-09,5.2823452e-08,0.002216339,0.59814453,101473.0,264.25793,26.318829,9.813938
-110.625,22.5,2022-04-30,9.702944e-08,5809.079,6.5594236e-08,-0.07449445,0.022201538,101403.33,2.3572255e-12,1.0522854e-09,0.0023117065,0.6315918,101402.61,264.1181,25.72049,7.725078
-110.625,22.5,2022-05-31,8.461967e-09,5806.874,6.592129e-08,-0.09262532,0.022201538,101415.52,3.6770587e-12,9.849828e-10,0.0028829575,0.7958985,101415.36,263.8008,26.047604,6.8860664
-110.625,22.5,2022-06-30,4.7552206e-08,5820.225,6.278454e-08,-0.020264804,0.022201538,101629.25,5.702532e-09,2.0221341e-07,0.0026206982,0.7260744,101626.19,263.8076,27.595001,4.5385656
-110.625,22.5,2022-07-31,8.192512e-08,5837.3687,6.171264e-08,0.01209715,0.022201538,101760.805,0.0,0.0,0.0023184007,0.6093881,101762.55,264.24118,27.310001,3.4721205
-110.625,22.5,2022-08-31,7.967418e-08,5816.4956,6.0733775e-08,0.064288735,0.022201538,101500.93,0.0,0.0,0.0023050327,0.61840874,101497.21,263.97668,25.278763,3.4348266
-110.625,23.0,2022-01-31,8.458949e-08,5793.789,6.156213e-08,-0.015475661,226.54564,100955.93,8.929055e-07,2.8975308e-05,0.0035610204,0.94848645,101217.336,264.20502,24.156857,15.122818
-110.625,23.0,2022-02-28,4.9934755e-08,5808.008,6.8136195e-08,-0.0005455315,226.54564,101142.29,1.4300895e-08,5.662441e-07,0.0025291475,0.6691901,101408.38,264.3296,27.600546,13.171992
-110.625,23.0,2022-03-31,1.464428e-07,5809.54,6.825975e-08,-0.062276304,226.54564,101217.23,1.4915713e-10,4.7075446e-09,0.001926899,0.53466797,101481.0,264.09387,28.646954,10.466282
-110.625,23.0,2022-04-30,1.4243142e-07,5801.579,6.659832e-08,-0.02298078,226.54564,101155.33,1.3973198e-15,3.4583447e-14,0.0022172928,0.6118164,101424.61,264.09467,27.900177,7.7758594
-110.625,23.0,2022-05-31,1.78894e-07,5799.374,6.6925374e-08,-0.025120437,226.54564,101175.52,8.600759e-15,5.477563e-14,0.0026874542,0.76440436,101439.86,263.5469,27.742916,7.4680977
-110.625,23.0,2022-06-30,5.0579004e-08,5812.35,6.3293854e-08,0.003660977,226.54564,101389.25,2.7183117e-15,1.4384327e-14,0.0022220623,0.6105959,101652.69,263.86227,30.048126,5.2587805
-110.625,23.0,2022-07-31,8.2856445e-08,5830.1187,6.252755e-08,0.084484845,226.54564,101512.805,0.0,0.0,0.0021553223,0.5818002,101782.55,263.97946,28.989689,4.8188
-110.625,23.0,2022-08-31,1.8025702e-07,5810.2456,6.2247175e-08,0.06953776,226.54564,101244.93,0.0,0.0,0.0024929065,0.7197271,101506.21,263.3556,26.497513,3.9713256
-110.625,23.5,2022-01-31,-2.32111e-08,5784.539,6.351209e-08,0.060574144,707.7097,100403.93,5.699694e-07,1.628697e-05,0.0034408574,0.9313966,101223.836,264.02533,26.461544,16.896255
-110.625,23.5,2022-02-28,1.0010976e-07,5799.008,7.1177546e-08,0.05438611,707.7097,100582.29,1.1964403e-09,7.06641e-08,0.0019702944,0.53613347,101402.88,264.1499,30.030233,14.652461
-110.625,23.5,2022-03-31,4.1512936e-07,5798.79,7.082089e-08,-0.024922788,707.7097,100657.23,3.7303494e-13,1.1038992e-10,0.0012936592,0.381958,101483.5,263.84778,29.951641,10.028782
-110.625,23.5,2022-04-30,3.877185e-07,5792.329,7.017809e-08,0.03536883,707.7097,100611.33,5.8742074e-16,1.4412083e-14,0.0015788078,0.45458984,101435.61,263.91888,28.84549,7.678203
-110.625,23.5,2022-05-31,5.9601007e-07,5789.249,7.39394e-08,0.018946946,707.7097,100639.52,2.0441981e-14,1.2140289e-13,0.0014390945,0.4364014,101458.86,263.33206,27.735104,5.878254
-110.625,23.5,2022-06-30,5.188014e-07,5803.725,6.652438e-08,0.08764535,707.7097,100837.25,1.6257612e-16,1.0139459e-15,0.002310754,0.6809084,101662.19,263.1279,31.204376,5.5786047
-110.625,23.5,2022-07-31,4.4327828e-07,5821.9937,6.353163e-08,0.17164305,707.7097,100952.805,0.0,0.0,0.0022392457,0.6587045,101774.05,263.20602,29.278751,5.481886
-110.625,23.5,2022-08-31,4.8072496e-07,5801.7456,7.300104e-08,0.10774577,707.7097,100652.93,3.2718273e-13,4.953815e-13,0.0019960422,0.6218267,101472.21,262.72278,24.067825,1.9154174
-110.625,24.0,2022-01-31,-3.1825834e-08,5776.539,6.751387e-08,0.10635051,1243.9597,99771.93,1.884182e-07,4.8317015e-06,0.0028305058,0.78198254,101231.336,263.79095,29.125607,19.38063
-110.625,24.0,2022-02-28,3.1501244e-07,5790.758,7.3680475e-08,0.008853883,1243.9597,99942.29,5.3135274e-13,3.1523086e-09,0.0013141665,0.36731026,101408.88,264.10303,31.83492,14.875117
-110.625,24.0,2022-03-31,6.268015e-07,5790.165,8.5314596e-08,0.011210024,1243.9597,100049.23,2.4598379e-15,2.2225277e-14,0.00061511993,0.1940918,101515.5,263.43762,29.826641,9.009251
-110.625,24.0,2022-04-30,6.765522e-07,5784.829,8.528298e-08,0.057341486,1243.9597,100011.33,1.1362439e-16,2.810252e-15,0.0007016659,0.21722412,101474.61,263.40326,28.056427,6.9321094
-110.625,24.0,2022-05-31,5.4723205e-07,5782.124,8.5318995e-08,0.06692058,1243.9597,100031.52,7.2802875e-14,3.6348702e-13,0.00072193146,0.2410889,101498.36,262.70706,26.305416,4.8235664
-110.625,24.0,2022-06-30,1.001925e-06,5795.475,7.50227e-08,0.15820199,1243.9597,100229.25,4.7906124e-14,2.7688962e-13,0.0020370495,0.64477557,101696.19,262.3857,29.118439,3.3327856
-110.625,24.0,2022-07-31,1.0078926e-06,5813.3687,7.6250004e-08,0.20411375,1243.9597,100320.805,1.2031256e-17,0.0,0.0014548484,0.4604623,101788.05,262.57712,24.880314,2.1017592
-110.625,24.0,2022-08-31,3.6593946e-07,5794.7456,8.8309655e-08,0.11568034,1243.9597,100012.93,2.2337687e-13,1.0778045e-12,0.0004354734,0.14434868,101474.21,262.41028,20.075638,1.1063354
-110.625,24.5,2022-01-31,1.5344915e-07,5765.414,7.142833e-08,0.018093675,1201.2097,99779.93,3.91301e-08,7.352792e-07,0.001861096,0.5231935,101196.336,263.67377,31.109982,21.22438
-110.625,24.5,2022-02-28,4.81872e-07,5778.508,8.427427e-08,-0.103817016,1201.2097,99958.29,2.78911e-17,4.5601543e-16,0.00063562725,0.18835518,101378.38,263.8921,32.459923,14.371211
-110.625,24.5,2022-03-31,7.330305e-07,5778.79,9.622853e-08,0.0007119775,1201.2097,100089.23,3.8640965e-16,3.522356e-15,0.00019586088,0.0663147,101503.5,262.8048,28.881329,8.349094
-110.625,24.5,2022-04-30,6.855016e-07,5774.454,9.3402946e-08,0.05465594,1201.2097,100043.33,8.9699466e-21,2.1308173e-21,0.00022262335,0.07650757,101461.61,262.6103,26.493927,6.3090625
-110.625,24.5,2022-05-31,4.974063e-07,5773.124,9.716425e-08,0.13235027,1201.2097,100079.52,3.1141756e-13,1.0906831e-12,0.00094628334,0.3549805,101497.86,261.11722,25.242916,4.22591
-110.625,24.5,2022-06-30,8.3964204e-07,5786.475,8.747914e-08,0.19091684,1201.2097,100269.25,6.368239e-13,3.3564262e-12,0.0012025845,0.43371603,101686.69,261.02634,25.071564,1.5737219
-110.625,24.5,2022-07-31,5.277085e-07,5804.1187,9.048178e-08,0.129895,1201.2097,100384.805,2.4784184e-18,0.0,0.00030984325,0.10593961,101801.55,261.65524,20.849064,1.6933119
-110.625,24.5,2022-08-31,2.5336584e-07,5789.1206,9.634231e-08,0.06184733,1201.2097,100084.93,3.225198e-14,2.0117241e-13,3.813394e-05,0.015476761,101500.21,261.45715,19.00142,-0.22471929
-110.625,25.0,2022-01-31,3.8039627e-07,5752.664,7.611405e-08,-0.13144246,1117.7097,99843.93,4.458343e-09,7.6863216e-08,0.00092101155,0.26757824,101159.836,263.53314,32.094357,22.208755
-110.625,25.0,2022-02-28,6.580884e-07,5766.133,9.961199e-08,-0.19433215,1117.7097,100038.29,1.362029e-18,3.1604493e-17,0.00017798279,0.05708381,101358.88,263.20068,32.76461,13.386836
-110.625,25.0,2022-03-31,6.654223e-07,5767.04,8.269525e-08,-0.010518491,1117.7097,100169.23,1.500092e-21,6.2402505e-21,8.440019e-05,0.02849579,101493.0,261.93372,27.709454,7.6713605
-110.625,25.0,2022-04-30,5.14553e-07,5765.454,7.6231686e-08,0.0655202,1117.7097,100131.33,1.4611318e-19,2.0514079e-19,0.00010865927,0.038726807,101448.61,261.7392,25.06424,5.240703
-110.625,25.0,2022-05-31,2.7374338e-07,5764.874,8.293248e-08,0.09853679,1117.7097,100175.52,7.3802076e-14,2.0927704e-13,0.00043416026,0.17047122,101494.86,260.99222,23.805416,2.8013494
-110.625,25.0,2022-06-30,2.517301e-07,5779.35,8.7304514e-08,0.14550668,1117.7097,100357.25,1.2706503e-13,6.690204e-13,0.00028872606,0.11709614,101680.69,260.85837,21.837189,1.7177649
-110.625,25.0,2022-07-31,2.3547693e-07,5798.1187,9.758311e-08,0.09522703,1117.7097,100496.805,0.0,0.0,2.2027316e-05,0.008485537,101815.55,261.03806,20.739689,0.9438002
-110.625,25.0,2022-08-31,1.5301583e-07,5782.2456,9.753557e-08,-0.044597983,1117.7097,100228.93,3.17505e-20,7.075372e-20,5.541929e-05,0.020523606,101547.71,260.80872,18.634232,-0.8282349
-110.625,25.5,2022-01-31,5.609028e-07,5738.039,8.2545995e-08,-0.25839558,204.75658,100867.93,1.55012e-10,6.035407e-09,0.00040268956,0.12524424,101112.086,263.1972,32.688107,22.458755
-110.625,25.5,2022-02-28,6.888803e-07,5750.133,9.643967e-08,-0.24541858,204.75658,101078.29,0.0,0.0,6.226037e-05,0.020012585,101322.88,262.50537,33.26461,13.390742
-110.625,25.5,2022-03-31,4.6588644e-07,5754.415,7.830057e-08,-0.050435483,204.75658,101209.23,2.6997107e-22,1.151849e-21,9.3817725e-05,0.03179932,101451.5,261.34778,27.857891,6.7787824
-110.625,25.5,2022-04-30,3.094874e-07,5755.329,6.857738e-08,0.046111017,204.75658,101179.33,4.5025095e-20,8.5762086e-20,8.961558e-05,0.03137207,101424.11,261.18842,24.861115,4.2934375
-110.625,25.5,2022-05-31,1.5700792e-07,5755.624,6.4873554e-08,0.038966477,204.75658,101239.52,2.6333102e-15,4.664238e-16,9.9360965e-05,0.037994422,101482.36,260.95706,23.172604,2.4927557
-110.625,25.5,2022-06-30,1.4374037e-07,5770.6,7.0598915e-08,0.052855313,204.75658,101421.25,5.783647e-20,8.798555e-20,3.3782097e-05,0.013805586,101665.19,260.86227,20.977814,1.9926672
-110.625,25.5,2022-07-31,2.2104143e-07,5790.4937,9.5109286e-08,0.10902098,204.75658,101584.805,1.4764209e-35,0.0,3.414196e-05,0.011899691,101825.55,260.8818,20.505314,0.6713393
-110.625,25.5,2022-08-31,1.8025702e-07,5775.3706,9.130735e-08,-0.17924154,204.75658,101364.93,6.169113e-21,1.375105e-20,7.599779e-05,0.028397141,101606.71,260.64465,18.567825,-1.3575318
-110.625,26.0,2022-01-31,5.938483e-07,5727.164,9.6370314e-08,-0.36578694,4.7097015,101139.93,4.7142328e-26,7.565859e-11,0.00015276727,0.051101793,101147.836,262.45502,33.28967,22.802505
-110.625,26.0,2022-02-28,6.647241e-07,5737.258,8.9338336e-08,-0.2048302,4.7097015,101358.29,0.0,0.0,5.8490376e-05,0.018791882,101366.88,262.04443,33.936485,13.839961
-110.625,26.0,2022-03-31,3.3131033e-07,5746.665,7.987218e-08,-0.060140073,4.7097015,101497.23,0.0,0.0,0.00010231139,0.035934452,101499.0,260.89075,28.779766,5.2787824
-110.625,26.0,2022-04-30,1.9900926e-07,5749.329,6.965422e-08,0.01595965,4.7097015,101475.33,3.0721488e-21,8.318128e-21,7.57277e-05,0.02696228,101480.61,260.9892,25.900177,3.2143357
-110.625,26.0,2022-05-31,1.493245e-07,5749.499,6.379671e-08,0.039088547,4.7097015,101535.52,4.0169958e-22,5.864392e-27,5.3524993e-05,0.019035375,101542.36,260.8594,24.016354,1.7891424
-110.625,26.0,2022-06-30,9.516607e-08,5765.35,6.0878236e-08,0.044676602,4.7097015,101717.25,1.5599724e-27,9.348002e-28,5.7653757e-05,0.020736892,101720.19,260.48337,21.454376,1.4213781
-110.625,26.0,2022-07-31,1.7657078e-07,5786.4937,7.304858e-08,0.04310301,4.7097015,101880.805,1.9764856e-32,3.129636e-33,5.9876267e-05,0.022550326,101886.05,260.52243,19.481876,0.42524552
-110.625,26.0,2022-08-31,1.0458706e-07,5771.3706,8.065535e-08,-0.21079671,4.7097015,101684.93,3.8277858e-32,5.5626273e-33,8.729287e-05,0.032837447,101689.21,260.44153,17.591263,-0.6465943
-110.625,26.5,2022-01-31,6.440815e-07,5705.539,1.0483953e-07,-0.30984822,0.0,101059.93,0.0,0.0,7.152615e-05,0.024139512,101059.336,261.9433,34.42248,24.53688
-110.625,26.5,2022-02-28,8.1629685e-07,5717.008,9.690533e-08,-0.07390979,0.0,101302.29,0.0,0.0,6.533001e-05,0.021401135,101301.88,261.78662,35.061485,13.386836
-110.625,26.5,2022-03-31,3.4039073e-07,5733.165,8.572205e-08,-0.01003021,0.0,101433.23,0.0,0.0,0.000100612655,0.036422733,101434.5,260.57043,29.709454,4.1420636
-110.625,26.5,2022-04-30,2.6361977e-07,5737.329,6.408084e-08,-0.013337225,0.0,101435.33,2.1979637e-28,1.9307371e-28,7.840991e-05,0.028175354,101437.61,260.78607,27.181427,3.0453904
-110.625,26.5,2022-05-31,2.1486633e-07,5737.624,5.899458e-08,0.037135422,0.0,101511.52,3.8397805e-28,4.6700566e-28,7.572772e-05,0.027450597,101512.86,260.49612,25.375729,1.1697576
-110.625,26.5,2022-06-30,7.310537e-08,5755.1,5.72257e-08,0.058470547,0.0,101693.25,6.58653e-34,1.773821e-35,0.00010970351,0.04118367,101689.69,260.05368,23.048126,0.3080969
-110.625,26.5,2022-07-31,5.2821292e-08,5778.1187,6.0533935e-08,-0.05479738,0.0,101872.805,3.212391e-33,5.0875396e-34,0.00010241908,0.039594393,101873.05,260.05368,20.364689,-0.39799666
-110.625,26.5,2022-08-31,1.2647314e-07,5762.7456,7.078915e-08,-0.21134603,0.0,101692.93,8.507194e-33,1.1596957e-33,0.00010526367,0.040955123,101696.21,259.97668,16.903763,-0.5479615
-110.625,27.0,2022-01-31,7.003101e-07,5682.664,1.0373358e-07,-0.274753,4.6472015,100955.93,0.0,0.0,5.729554e-05,0.019493211,100957.586,261.46674,35.430294,26.950943
-110.625,27.0,2022-02-28,1.08964e-06,5697.258,1.0744092e-07,0.099307984,4.6472015,101222.29,0.0,0.0,7.638667e-05,0.025208203,101224.38,261.646,36.288048,13.640742
-110.625,27.0,2022-03-31,3.39343e-07,5719.915,8.901078e-08,0.0672403,4.6472015,101361.23,0.0,0.0,8.895995e-05,0.033630375,101369.0,260.21106,30.014141,3.2055402
-110.625,27.0,2022-04-30,2.6501675e-07,5724.579,5.484037e-08,-0.049714178,4.6472015,101387.33,0.0,0.0,0.000101953745,0.03794861,101394.61,260.32513,28.228302,3.3442185
-110.625,27.0,2022-05-31,3.0945378e-07,5725.249,6.157027e-08,-0.019016922,4.6472015,101479.52,1.6057253e-35,7.3027587e-37,9.72748e-05,0.03787235,101482.36,259.89456,26.617916,0.020831823
-110.625,27.0,2022-06-30,1.2188339e-07,5744.1,6.2173356e-08,0.08032113,4.6472015,101661.25,5.698209e-36,0.0,0.00013715145,0.055969436,101662.69,259.46774,24.563751,-1.8881922
-110.625,27.0,2022-07-31,5.538243e-08,5769.8687,6.088318e-08,-0.05809328,4.6472015,101848.805,0.0,0.0,0.00015177173,0.06055997,101856.55,259.6279,22.794376,-1.4272935
-110.625,27.0,2022-08-31,1.4323695e-07,5754.8706,6.971231e-08,-0.1625179,4.6472015,101684.93,3.4258607e-34,4.028419e-35,0.00016164966,0.06652886,101689.71,259.35168,17.153763,-0.9014771
-110.625,27.5,2022-01-31,8.199851e-07,5663.289,9.977546e-08,-0.48486653,106.0222,100795.93,0.0,0.0,6.3151696e-05,0.022606004,100921.836,260.84174,35.39123,30.216568
-110.625,27.5,2022-02-28,2.1997764e-06,5677.383,1.2499054e-07,0.115177125,106.0222,101078.29,0.0,0.0,7.8383426e-05,0.027474133,101210.38,261.05225,36.475548,12.308711
-110.625,27.5,2022-03-31,3.8381364e-07,5707.29,1.0033217e-07,0.10434967,106.0222,101217.23,0.0,0.0,8.0853715e-05,0.032012943,101346.5,259.82043,29.107891,2.0961652
-110.625,27.5,2022-04-30,3.8143207e-07,5713.954,6.2014465e-08,-0.061432928,106.0222,101259.33,0.0,0.0,0.0001078248,0.040740967,101391.11,260.21967,28.47049,3.2612107
-110.625,27.5,2022-05-31,3.8222427e-07,5715.124,7.964375e-08,-0.059666336,106.0222,101359.52,0.0,0.0,9.0122245e-05,0.035934485,101488.36,259.62894,27.203854,-0.19498849
-110.625,27.5,2022-06-30,9.423475e-08,5733.975,7.5692085e-08,0.015257657,106.0222,101533.25,0.0,0.0,0.0001493704,0.06402607,101663.69,258.98337,26.102814,-3.3432703
-110.625,27.5,2022-07-31,1.2755993e-07,5760.2437,6.914867e-08,-0.05076906,106.0222,101728.805,0.0,0.0,0.00017287178,0.071637854,101858.05,259.17087,24.989689,-3.356981
-110.625,27.5,2022-08-31,2.0191027e-07,5745.9956,7.928747e-08,-0.026409507,106.0222,101540.93,0.0,0.0,0.00017070957,0.07434136,101673.71,258.71887,17.39595,-2.81261
-110.625,28.0,2022-01-31,1.244901e-06,5637.539,1.01172446e-07,-0.63284624,1013.4597,99715.93,0.0,0.0,7.081089e-05,0.027465928,100932.586,260.05658,34.367794,33.622818
-110.625,28.0,2022-02-28,2.7869753e-06,5655.758,1.5313394e-07,0.1054115,1013.4597,99998.29,0.0,0.0,8.219812e-05,0.03202888,101217.38,260.0288,35.342735,9.488399
-110.625,28.0,2022-03-31,3.2781787e-07,5694.29,1.0533803e-07,0.18784577,1013.4597,100113.23,0.0,0.0,0.00010862948,0.045349125,101331.0,259.35168,27.693829,1.0697979
-110.625,28.0,2022-04-30,3.8178132e-07,5701.079,8.4497174e-08,-0.014557928,1013.4597,100163.33,0.0,0.0,0.00010704994,0.042312622,101386.61,259.82123,27.915802,3.8022263
-110.625,28.0,2022-05-31,2.8573416e-07,5703.624,8.104073e-08,-0.07614583,1013.4597,100263.52,0.0,0.0,0.00011441114,0.047683753,101482.36,259.1133,27.977291,0.31624198
-110.625,28.0,2022-06-30,5.389684e-08,5722.1,7.80786e-08,-0.08410758,1013.4597,100445.25,0.0,0.0,0.00022947905,0.10473652,101661.19,258.21774,28.946564,-4.524911
-110.625,28.0,2022-07-31,2.1650123e-07,5748.3687,7.939322e-08,0.012341291,1013.4597,100608.805,0.0,0.0,0.00018050117,0.07877897,101835.55,258.6982,26.310001,-6.3062
-110.625,28.0,2022-08-31,6.989529e-08,5736.7456,7.7075576e-08,0.060626626,1013.4597,100420.93,0.0,0.0,0.0001197178,0.052887496,101647.71,258.58606,18.852982,-4.804797
-110.625,28.5,2022-01-31,2.0111465e-06,5613.8516,1.1656837e-07,-0.6280855,3097.7097,97227.93,0.0,0.0,8.0854275e-05,0.034072984,100927.586,259.17767,33.00842,36.091568
-110.625,28.5,2022-02-28,3.905494e-06,5633.883,1.7985126e-07,0.25238416,3097.7097,97510.29,1.378794e-08,0.0,0.00010395382,0.0466468,101212.38,258.54834,33.342735,5.060664
-110.625,28.5,2022-03-31,2.0581462e-07,5679.165,9.238683e-08,0.27964264,3097.7097,97609.23,0.0,0.0,0.00015038253,0.06512451,101308.5,258.87122,27.654766,-0.77297556
-110.625,28.5,2022-04-30,2.3090706e-07,5687.454,8.6941895e-08,0.05428973,3097.7097,97659.33,0.0,0.0,0.0001437068,0.059295654,101349.61,259.40717,28.829865,4.066875
-110.625,28.5,2022-05-31,1.21152e-07,5690.499,7.382298e-08,-0.04526204,3097.7097,97751.52,0.0,0.0,0.00016957524,0.074127235,101442.86,258.75394,30.461666,0.6980779
-110.625,28.5,2022-06-30,1.16470076e-07,5707.225,7.851516e-08,0.0030506253,3097.7097,97925.25,0.0,0.0,0.00026297686,0.12542744,101620.19,257.90134,31.563751,-6.226083
-110.625,28.5,2022-07-31,1.4281034e-07,5732.4937,7.92477e-08,0.06641844,3097.7097,98120.805,0.0,0.0,0.00014140052,0.06300138,101813.05,258.60056,28.052189,-9.021044
-110.625,28.5,2022-08-31,3.683334e-08,5723.8706,6.51139e-08,0.14155924,3097.7097,97948.93,0.0,0.0,9.224006e-05,0.040146407,101634.71,258.82825,22.58345,-8.847766
-110.625,29.0,2022-01-31,3.9664583e-06,5587.7266,1.2847184e-07,-0.6944307,3766.7097,96371.93,0.0,0.0,0.000100851634,0.046798814,100856.836,258.18158,31.656857,35.279068
-110.625,29.0,2022-02-28,5.2577743e-06,5610.3203,1.8456608e-07,0.34784314,3766.7097,96702.29,1.4947727e-07,0.0,0.00016981695,0.088593215,101203.88,256.98975,30.077108,0.35656255
-110.625,29.0,2022-03-31,1.6902737e-07,5666.165,8.4092235e-08,0.30845124,3766.7097,96793.23,0.0,0.0,0.00021046402,0.09384155,101281.5,258.50403,28.998516,-2.0434833
-110.625,29.0,2022-04-30,2.2089534e-07,5675.704,7.6901074e-08,0.05551043,3766.7097,96859.33,0.0,0.0,0.0002156496,0.08920288,101349.61,259.37982,30.775177,4.0785937
-110.625,29.0,2022-05-31,1.0613442e-07,5678.374,6.971934e-08,-0.094334304,3766.7097,96943.52,0.0,0.0,0.00018990043,0.08276371,101429.86,258.70706,34.086666,0.66340995
-110.625,29.0,2022-06-30,1.8573719e-07,5691.975,8.0552425e-08,0.0156238675,3766.7097,97125.25,0.0,0.0,0.00020974991,0.101684764,101608.19,257.77634,33.141876,-7.3901453
-110.625,29.0,2022-07-31,7.2146236e-08,5719.2437,7.331052e-08,0.028698713,3766.7097,97328.805,0.0,5.280541e-37,0.000100571335,0.044889193,101808.55,258.5576,32.411564,-10.396044
-110.625,29.0,2022-08-31,1.3206107e-07,5712.2456,6.592881e-08,0.1244694,3766.7097,97180.93,0.0,0.0,8.4759675e-05,0.034882125,101654.21,259.33997,26.442825,-11.773547
-110.625,29.5,2022-01-31,4.8419015e-06,5564.289,1.3080015e-07,-0.7478975,5261.7095,94579.93,1.6771082e-09,6.168193e-09,0.00014966783,0.08468639,100808.586,256.16205,28.586544,33.357193
-110.625,29.5,2022-02-28,4.4847766e-06,5590.633,1.665217e-07,0.37665173,5261.7095,94926.29,7.911585e-07,5.6345016e-08,0.00031113956,0.19513008,101178.38,255.13818,26.194296,-2.9705858
-110.625,29.5,2022-03-31,1.7042436e-07,5651.3525,8.124006e-08,0.3106485,5261.7095,95001.23,0.0,0.0,0.00027430058,0.12472534,101232.0,258.13293,30.264141,-2.8471942
-110.625,29.5,2022-04-30,2.0529569e-07,5660.579,7.2360876e-08,-0.005158514,5261.7095,95083.33,0.0,0.0,0.0002630949,0.113220215,101312.11,258.91888,32.923615,4.0785937
-110.625,29.5,2022-05-31,1.8931317e-07,5663.249,6.74929e-08,-0.17044514,5261.7095,95151.52,0.0,9.275385e-37,0.00026726726,0.11749271,101385.86,258.6055,37.38354,-0.064129114
-110.625,29.5,2022-06-30,3.5561428e-08,5673.725,8.212403e-08,-0.11914176,5261.7095,95325.25,0.0,2.6571815e-33,0.00014013168,0.06994648,101576.69,257.42477,36.360626,-8.851083
-110.625,29.5,2022-07-31,2.7878343e-07,5701.2437,6.929419e-08,0.21363524,5261.7095,95544.805,0.0,7.652468e-35,8.3256185e-05,0.037564974,101764.05,258.42868,36.981876,-11.595263
-110.625,29.5,2022-08-31,3.310805e-08,5698.6206,7.180778e-08,0.095782876,5261.7095,95356.93,0.0,2.465783e-38,9.551831e-05,0.038254317,101578.21,259.38684,30.528763,-13.06261
-110.625,30.0,2022-01-31,4.318498e-06,5548.664,1.2000262e-07,-0.6157564,8797.71,90547.93,2.5820918e-07,1.0631047e-06,0.00023406801,0.17175303,100815.336,253.70892,23.906857,28.982193
